Region,Segment,Category,Sub-Category,YearMonth,Budget
West,Corporate,Office Supplies,Binders,2025-09,1223.86
West,Corporate,Office Supplies,Binders,2025-10,6180.58
West,Corporate,Office Supplies,Binders,2025-11,171.18
West,Corporate,Office Supplies,Binders,2025-12,644.82
West,Corporate,Office Supplies,Envelopes,2022-04,10.2
West,Corporate,Office Supplies,Envelopes,2022-10,14.5
West,Corporate,Office Supplies,Envelopes,2023-04,23.26
West,Corporate,Office Supplies,Envelopes,2023-10,236.07
West,Corporate,Office Supplies,Envelopes,2023-12,352.94
West,Corporate,Office Supplies,Envelopes,2024-03,28.61
West,Corporate,Office Supplies,Envelopes,2024-07,415.3
West,Corporate,Office Supplies,Envelopes,2024-09,393.33
West,Corporate,Office Supplies,Envelopes,2024-12,73.09
West,Corporate,Office Supplies,Envelopes,2025-01,8.95
West,Corporate,Office Supplies,Envelopes,2025-03,29.74
West,Corporate,Office Supplies,Envelopes,2025-04,27.56
West,Corporate,Office Supplies,Envelopes,2025-07,54.18
West,Corporate,Office Supplies,Envelopes,2025-08,27.99
West,Corporate,Office Supplies,Envelopes,2025-09,91.9
West,Corporate,Office Supplies,Envelopes,2025-10,9.74
West,Corporate,Office Supplies,Fasteners,2022-04,2.41
West,Corporate,Office Supplies,Fasteners,2022-09,7.09
West,Corporate,Office Supplies,Fasteners,2022-10,32.52
West,Corporate,Office Supplies,Fasteners,2022-12,64.09
West,Corporate,Office Supplies,Fasteners,2023-11,11.45
West,Corporate,Office Supplies,Fasteners,2024-04,28.23
West,Corporate,Office Supplies,Fasteners,2024-06,20.5
West,Corporate,Office Supplies,Fasteners,2025-02,16.39
West,Corporate,Office Supplies,Fasteners,2025-09,19.57
West,Corporate,Office Supplies,Fasteners,2025-10,5773.24
West,Corporate,Office Supplies,Labels,2022-03,38.69
West,Corporate,Office Supplies,Labels,2022-09,56.64
West,Corporate,Office Supplies,Labels,2022-10,21.27
West,Corporate,Office Supplies,Labels,2022-11,5.91
West,Corporate,Office Supplies,Labels,2022-12,392.18
West,Corporate,Office Supplies,Labels,2023-02,8.14
West,Corporate,Office Supplies,Labels,2023-06,5.64
West,Corporate,Office Supplies,Labels,2023-09,14.27
West,Corporate,Office Supplies,Labels,2023-10,642.05
West,Corporate,Office Supplies,Labels,2023-11,101.46
West,Corporate,Office Supplies,Labels,2023-12,16.25
West,Corporate,Office Supplies,Labels,2024-06,16.78
West,Corporate,Office Supplies,Labels,2024-07,10.07
West,Corporate,Office Supplies,Labels,2024-08,3.23
West,Corporate,Office Supplies,Labels,2024-09,28.27
West,Corporate,Office Supplies,Labels,2024-11,841.42
West,Corporate,Office Supplies,Labels,2025-02,8.42
West,Corporate,Office Supplies,Labels,2025-07,7.57
West,Corporate,Office Supplies,Labels,2025-09,14.64
West,Corporate,Office Supplies,Labels,2025-10,193.69
West,Corporate,Office Supplies,Labels,2025-12,80.36
West,Corporate,Office Supplies,Paper,2022-03,85.38
West,Corporate,Office Supplies,Paper,2022-04,96.5
West,Corporate,Office Supplies,Paper,2022-05,7.23
West,Corporate,Office Supplies,Paper,2022-06,87.36
West,Corporate,Office Supplies,Paper,2022-07,180.3
West,Corporate,Office Supplies,Paper,2022-08,152.72
West,Corporate,Office Supplies,Paper,2022-09,31.77
West,Corporate,Office Supplies,Paper,2022-10,235.13
West,Corporate,Office Supplies,Paper,2022-11,898.15
West,Corporate,Office Supplies,Paper,2022-12,191.83
West,Corporate,Office Supplies,Paper,2023-01,211.7
West,Corporate,Office Supplies,Paper,2023-03,593.71
West,Corporate,Office Supplies,Paper,2023-05,185.67
West,Corporate,Office Supplies,Paper,2023-09,310.05
West,Corporate,Office Supplies,Paper,2023-10,227.63
West,Corporate,Office Supplies,Paper,2023-11,19.54
West,Corporate,Office Supplies,Paper,2023-12,246.15
West,Corporate,Office Supplies,Paper,2024-02,86.32
West,Corporate,Office Supplies,Paper,2024-04,11.43
West,Corporate,Office Supplies,Paper,2024-05,69.89
West,Corporate,Office Supplies,Paper,2024-06,300.16
West,Corporate,Office Supplies,Paper,2024-07,98.63
West,Corporate,Office Supplies,Paper,2024-08,69.3
West,Corporate,Office Supplies,Paper,2024-09,721.34
West,Corporate,Office Supplies,Paper,2024-10,61.24
West,Corporate,Office Supplies,Paper,2024-11,125.17
West,Corporate,Office Supplies,Paper,2024-12,335.28
West,Corporate,Office Supplies,Paper,2025-01,29.99
West,Corporate,Office Supplies,Paper,2025-03,52.27
West,Corporate,Office Supplies,Paper,2025-04,85.81
West,Corporate,Office Supplies,Paper,2025-05,508.31
West,Corporate,Office Supplies,Paper,2025-06,33.69
West,Corporate,Office Supplies,Paper,2025-07,31.34
West,Corporate,Office Supplies,Paper,2025-08,199.72
West,Corporate,Office Supplies,Paper,2025-09,592.34
West,Corporate,Office Supplies,Paper,2025-10,665.07
West,Corporate,Office Supplies,Paper,2025-11,502.17
West,Corporate,Office Supplies,Paper,2025-12,734.7
West,Corporate,Office Supplies,Storage,2022-03,240.49
West,Corporate,Office Supplies,Storage,2022-05,363.28
West,Corporate,Office Supplies,Storage,2022-07,813.3
West,Corporate,Office Supplies,Storage,2022-08,52.44
West,Corporate,Office Supplies,Storage,2022-09,207.39
West,Corporate,Office Supplies,Storage,2022-10,708.48
West,Corporate,Office Supplies,Storage,2022-11,1304.58
West,Corporate,Office Supplies,Storage,2022-12,1772.89
West,Corporate,Office Supplies,Storage,2023-03,1157.33
West,Corporate,Office Supplies,Storage,2023-05,80.93
West,Corporate,Office Supplies,Storage,2023-08,414.34
West,Corporate,Office Supplies,Storage,2023-09,578.89
West,Corporate,Office Supplies,Storage,2023-10,907.07
West,Corporate,Office Supplies,Storage,2023-12,610.45
West,Corporate,Office Supplies,Storage,2024-02,504.83
West,Corporate,Office Supplies,Storage,2024-03,691.78
West,Corporate,Office Supplies,Storage,2024-07,1022.9
West,Corporate,Office Supplies,Storage,2024-09,47.29
West,Corporate,Office Supplies,Storage,2024-10,1260.35
West,Corporate,Office Supplies,Storage,2024-11,195.03
West,Corporate,Office Supplies,Storage,2024-12,1985.95
West,Corporate,Office Supplies,Storage,2025-01,155.55
West,Corporate,Office Supplies,Storage,2025-03,1456.59
West,Corporate,Office Supplies,Storage,2025-05,878.6
West,Corporate,Office Supplies,Storage,2025-06,1251.2
West,Corporate,Office Supplies,Storage,2025-07,22.46
West,Corporate,Office Supplies,Storage,2025-08,2666.74
West,Corporate,Office Supplies,Storage,2025-09,500.23
West,Corporate,Office Supplies,Storage,2025-10,46.32
West,Corporate,Office Supplies,Storage,2025-11,81.32
West,Corporate,Office Supplies,Storage,2025-12,4679.19
West,Corporate,Office Supplies,Supplies,2022-02,195.58
West,Corporate,Office Supplies,Supplies,2022-07,45.04
West,Corporate,Office Supplies,Supplies,2022-09,26.63
West,Corporate,Office Supplies,Supplies,2022-10,553.22
West,Corporate,Office Supplies,Supplies,2022-11,13.18
West,Corporate,Office Supplies,Supplies,2023-09,69.67
West,Corporate,Office Supplies,Supplies,2024-03,4322.83
West,Corporate,Office Supplies,Supplies,2024-06,273.33
West,Corporate,Office Supplies,Supplies,2024-07,30.37
West,Corporate,Office Supplies,Supplies,2024-09,15.03
West,Corporate,Office Supplies,Supplies,2024-11,34.49
West,Corporate,Office Supplies,Supplies,2024-12,686.69
West,Corporate,Office Supplies,Supplies,2025-03,29.89
West,Corporate,Office Supplies,Supplies,2025-05,334.84
West,Corporate,Office Supplies,Supplies,2025-08,39.87
West,Corporate,Office Supplies,Supplies,2025-12,17.19
West,Corporate,Technology,Accessories,2022-02,226.45
West,Corporate,Technology,Accessories,2022-03,60.66
West,Corporate,Technology,Accessories,2022-04,532.47
West,Corporate,Technology,Accessories,2022-05,29.07
West,Corporate,Technology,Accessories,2022-07,216.92
West,Corporate,Technology,Accessories,2022-08,100.65
West,Corporate,Technology,Accessories,2022-10,292.61
West,Corporate,Technology,Accessories,2022-11,303.83
West,Corporate,Technology,Accessories,2023-03,225.97
West,Corporate,Technology,Accessories,2023-08,37.16
West,Corporate,Technology,Accessories,2023-09,377.48
West,Corporate,Technology,Accessories,2023-10,245.56
West,Corporate,Technology,Accessories,2023-11,339.47
West,Corporate,Technology,Accessories,2023-12,352.78
West,Corporate,Technology,Accessories,2024-01,374.03
West,Corporate,Technology,Accessories,2024-02,133.81
West,Corporate,Technology,Accessories,2024-03,50.38
West,Corporate,Technology,Accessories,2024-04,95.93
West,Corporate,Technology,Accessories,2024-05,169.61
West,Corporate,Technology,Accessories,2024-08,455.8
West,Corporate,Technology,Accessories,2024-09,131.0
West,Corporate,Technology,Accessories,2024-10,676.13
West,Corporate,Technology,Accessories,2024-11,2245.92
West,Corporate,Technology,Accessories,2024-12,1057.04
West,Corporate,Technology,Accessories,2025-01,181.97
West,Corporate,Technology,Accessories,2025-02,97.69
West,Corporate,Technology,Accessories,2025-03,1008.0
West,Corporate,Technology,Accessories,2025-05,600.5
West,Corporate,Technology,Accessories,2025-06,2387.87
West,Corporate,Technology,Accessories,2025-07,2650.15
West,Corporate,Technology,Accessories,2025-08,2383.42
West,Corporate,Technology,Accessories,2025-09,371.72
West,Corporate,Technology,Accessories,2025-10,1191.41
West,Corporate,Technology,Accessories,2025-11,766.93
West,Corporate,Technology,Accessories,2025-12,459.69
West,Corporate,Technology,Copiers,2023-03,3071.68
West,Corporate,Technology,Copiers,2023-10,446.91
West,Corporate,Technology,Copiers,2024-04,1251.86
West,Corporate,Technology,Copiers,2025-07,2675.85
West,Corporate,Technology,Copiers,2025-08,855.71
West,Corporate,Technology,Machines,2022-12,911.11
West,Corporate,Technology,Machines,2023-08,230.42
West,Corporate,Technology,Machines,2023-10,60.18
West,Corporate,Technology,Machines,2024-05,2685.93
West,Corporate,Technology,Machines,2024-10,907.96
West,Corporate,Technology,Machines,2024-12,322.93
West,Corporate,Technology,Machines,2025-02,224.9
West,Corporate,Technology,Machines,2025-03,511.4
West,Corporate,Technology,Machines,2025-04,4995.91
West,Corporate,Technology,Machines,2025-09,486.6
West,Corporate,Technology,Machines,2025-11,2558.16
West,Corporate,Technology,Phones,2022-03,31.04
West,Corporate,Technology,Phones,2022-04,1575.43
West,Corporate,Technology,Phones,2022-05,390.53
West,Corporate,Technology,Phones,2022-06,252.51
West,Corporate,Technology,Phones,2022-07,896.94
West,Corporate,Technology,Phones,2022-09,92.63
West,Corporate,Technology,Phones,2022-10,761.38
West,Corporate,Technology,Phones,2022-11,152.73
West,Corporate,Technology,Phones,2022-12,1364.44
West,Corporate,Technology,Phones,2023-03,1346.03
West,Corporate,Technology,Phones,2023-04,577.35
West,Corporate,Technology,Phones,2023-05,83.49
West,Corporate,Technology,Phones,2023-06,388.56
West,Corporate,Technology,Phones,2023-09,300.69
West,Corporate,Technology,Phones,2023-10,259.07
West,Corporate,Technology,Phones,2023-11,363.84
West,Corporate,Technology,Phones,2023-12,979.81
West,Corporate,Technology,Phones,2024-01,380.26
West,Corporate,Technology,Phones,2024-02,573.38
West,Corporate,Technology,Phones,2024-03,527.7
West,Corporate,Technology,Phones,2024-05,244.79
West,Corporate,Technology,Phones,2024-07,478.54
West,Corporate,Technology,Phones,2024-08,1652.68
West,Corporate,Technology,Phones,2024-09,1020.03
West,Corporate,Technology,Phones,2024-10,19.46
West,Corporate,Technology,Phones,2024-11,415.2
West,Corporate,Technology,Phones,2024-12,3796.21
West,Corporate,Technology,Phones,2025-01,165.68
West,Corporate,Technology,Phones,2025-02,755.89
West,Corporate,Technology,Phones,2025-03,188.47
West,Corporate,Technology,Phones,2025-05,398.51
West,Corporate,Technology,Phones,2025-06,112.59
West,Corporate,Technology,Phones,2025-07,3130.52
West,Corporate,Technology,Phones,2025-08,187.99
West,Corporate,Technology,Phones,2025-09,1313.43
West,Corporate,Technology,Phones,2025-10,458.78
West,Corporate,Technology,Phones,2025-11,255.57
West,Corporate,Technology,Phones,2025-12,261.74
West,Home Office,Furniture,Bookcases,2022-03,1203.9
West,Home Office,Furniture,Bookcases,2022-07,128.69
West,Home Office,Furniture,Bookcases,2022-11,518.38
West,Home Office,Furniture,Bookcases,2024-06,592.37
West,Home Office,Furniture,Bookcases,2024-09,195.34
West,Home Office,Furniture,Bookcases,2024-10,121.34
West,Home Office,Furniture,Bookcases,2025-01,85.57
West,Home Office,Furniture,Bookcases,2025-02,205.13
West,Home Office,Furniture,Bookcases,2025-06,1937.74
West,Home Office,Furniture,Bookcases,2025-12,192.23
West,Home Office,Furniture,Chairs,2022-03,791.2
West,Home Office,Furniture,Chairs,2022-04,1459.27
West,Home Office,Furniture,Chairs,2022-05,533.34
West,Home Office,Furniture,Chairs,2022-07,747.8
West,Home Office,Furniture,Chairs,2022-09,697.21
West,Home Office,Furniture,Chairs,2022-10,141.13
West,Home Office,Furniture,Chairs,2022-12,295.77
West,Home Office,Furniture,Chairs,2023-01,61.1
West,Home Office,Furniture,Chairs,2023-03,1978.07
West,Home Office,Furniture,Chairs,2023-05,173.83
West,Home Office,Furniture,Chairs,2023-08,643.16
West,Home Office,Furniture,Chairs,2023-09,707.42
West,Home Office,Furniture,Chairs,2023-10,541.44
West,Home Office,Furniture,Chairs,2023-12,5448.68
West,Home Office,Furniture,Chairs,2024-03,811.17
West,Home Office,Furniture,Chairs,2024-04,1312.19
West,Home Office,Furniture,Chairs,2024-09,219.49
West,Home Office,Furniture,Chairs,2024-10,983.64
West,Home Office,Furniture,Chairs,2024-11,1769.95
West,Home Office,Furniture,Chairs,2024-12,508.87
West,Home Office,Furniture,Chairs,2025-01,122.36
West,Home Office,Furniture,Chairs,2025-02,781.86
West,Home Office,Furniture,Chairs,2025-03,829.46
West,Home Office,Furniture,Chairs,2025-05,1736.24
West,Home Office,Furniture,Chairs,2025-06,532.08
West,Home Office,Furniture,Chairs,2025-09,2634.35
West,Home Office,Furniture,Chairs,2025-11,1024.27
West,Home Office,Furniture,Chairs,2025-12,1058.36
West,Home Office,Furniture,Furnishings,2022-02,12.66
West,Home Office,Furniture,Furnishings,2022-03,458.48
West,Home Office,Furniture,Furnishings,2022-04,577.3
West,Home Office,Furniture,Furnishings,2022-05,7.72
West,Home Office,Furniture,Furnishings,2022-06,79.11
West,Home Office,Furniture,Furnishings,2022-09,7.09
West,Home Office,Furniture,Furnishings,2022-10,125.09
West,Home Office,Furniture,Furnishings,2022-11,23.13
West,Home Office,Furniture,Furnishings,2022-12,93.6
West,Home Office,Furniture,Furnishings,2023-03,644.71
West,Home Office,Furniture,Furnishings,2023-05,715.51
West,Home Office,Furniture,Furnishings,2023-06,73.42
West,Home Office,Furniture,Furnishings,2023-09,280.26
West,Home Office,Furniture,Furnishings,2023-11,324.64
West,Home Office,Furniture,Furnishings,2023-12,17.3
West,Home Office,Furniture,Furnishings,2024-03,284.87
West,Home Office,Furniture,Furnishings,2024-04,24.27
West,Home Office,Furniture,Furnishings,2024-05,1144.6
West,Home Office,Furniture,Furnishings,2024-06,9.18
West,Home Office,Furniture,Furnishings,2024-07,23.57
West,Home Office,Furniture,Furnishings,2024-08,100.68
West,Home Office,Furniture,Furnishings,2024-09,20.71
West,Home Office,Furniture,Furnishings,2024-10,185.05
West,Home Office,Furniture,Furnishings,2024-11,394.33
West,Home Office,Furniture,Furnishings,2024-12,36.29
West,Home Office,Furniture,Furnishings,2025-01,32.29
West,Home Office,Furniture,Furnishings,2025-02,99.44
West,Home Office,Furniture,Furnishings,2025-03,487.11
West,Home Office,Furniture,Furnishings,2025-05,27.54
West,Home Office,Furniture,Furnishings,2025-06,5.19
West,Home Office,Furniture,Furnishings,2025-07,160.15
West,Home Office,Furniture,Furnishings,2025-09,569.03
West,Home Office,Furniture,Furnishings,2025-10,50.29
West,Home Office,Furniture,Furnishings,2025-11,214.64
West,Home Office,Furniture,Furnishings,2025-12,1092.65
West,Home Office,Furniture,Tables,2022-04,89.35
West,Home Office,Furniture,Tables,2022-09,2263.51
West,Home Office,Furniture,Tables,2023-08,1006.71
West,Home Office,Furniture,Tables,2023-12,2391.38
West,Home Office,Furniture,Tables,2024-04,1396.23
West,Home Office,Furniture,Tables,2024-08,511.94
West,Home Office,Furniture,Tables,2024-11,884.03
West,Home Office,Furniture,Tables,2024-12,1030.73
West,Home Office,Furniture,Tables,2025-02,314.78
West,Home Office,Furniture,Tables,2025-05,261.33
West,Home Office,Furniture,Tables,2025-08,1033.61
West,Home Office,Furniture,Tables,2025-09,327.11
West,Home Office,Furniture,Tables,2025-11,4528.49
West,Home Office,Furniture,Tables,2025-12,1551.15
West,Home Office,Office Supplies,Appliances,2022-04,420.65
West,Home Office,Office Supplies,Appliances,2022-09,117.27
West,Home Office,Office Supplies,Appliances,2022-11,8.72
West,Home Office,Office Supplies,Appliances,2022-12,411.41
West,Home Office,Office Supplies,Appliances,2023-01,74.1
West,Home Office,Office Supplies,Appliances,2023-04,39.77
West,Home Office,Office Supplies,Appliances,2023-08,94.68
West,Home Office,Office Supplies,Appliances,2023-10,1824.48
West,Home Office,Office Supplies,Appliances,2024-03,144.24
West,Home Office,Office Supplies,Appliances,2024-04,75.9
West,Home Office,Office Supplies,Appliances,2024-08,537.43
West,Home Office,Office Supplies,Appliances,2024-09,266.4
West,Home Office,Office Supplies,Appliances,2024-11,88.72
West,Home Office,Office Supplies,Appliances,2024-12,97.87
West,Home Office,Office Supplies,Appliances,2025-02,71.77
West,Home Office,Office Supplies,Appliances,2025-04,41.47
West,Home Office,Office Supplies,Appliances,2025-09,244.08
West,Home Office,Office Supplies,Appliances,2025-10,221.72
West,Home Office,Office Supplies,Appliances,2025-11,10.58
West,Home Office,Office Supplies,Appliances,2025-12,240.51
West,Home Office,Office Supplies,Art,2022-04,21.03
West,Home Office,Office Supplies,Art,2022-05,142.91
West,Home Office,Office Supplies,Art,2022-07,24.58
West,Home Office,Office Supplies,Art,2022-09,13.87
West,Home Office,Office Supplies,Art,2022-11,7.6
West,Home Office,Office Supplies,Art,2023-05,6.26
West,Home Office,Office Supplies,Art,2023-08,5.96
West,Home Office,Office Supplies,Art,2023-09,10.05
West,Home Office,Office Supplies,Art,2023-11,245.18
West,Home Office,Office Supplies,Art,2023-12,91.16
West,Home Office,Office Supplies,Art,2024-01,30.46
West,Home Office,Office Supplies,Art,2024-03,16.11
West,Home Office,Office Supplies,Art,2024-06,15.34
West,Home Office,Office Supplies,Art,2024-07,33.32
West,Home Office,Office Supplies,Art,2024-10,116.96
West,Home Office,Office Supplies,Art,2024-11,55.65
West,Home Office,Office Supplies,Art,2024-12,47.97
West,Home Office,Office Supplies,Art,2025-01,40.08
